Seed_id,id,Title,Artist,Similarity,
905,6906,Angie,The Rolling Stones,0.004,1
905,7282,The Sound of Silence,Simon & Garfunkel,0.003,1
905,186649,Can't Help Falling in Love,Elvis Presley,0.003,1
905,7763,My Girl,The Temptations,0.003,1
905,132806,California Dreamin',The Mamas & the Papas,0.003,1
952,5078,Mambo No. 5,Lou Bega,0.297,1
952,1504475,Ecuador,Sash!,0.248,1
952,190203,Wicked Wonderland,Martin Tungevaag,0.005,1
953,6227,When A Man Loves A Woman,Percy Sledge,1,1
953,7059,Wonderful World,Sam Cooke,0.69,1
953,7763,My Girl,The Temptations,0.64,1
953,181,Let's Stay Together,Al Green,0.467,1
953,6708,Georgia On My Mind,Ray Charles,0.367,1
953,6367,Only You,The Platters,0.294,1
953,4095,It's a Man's Man's Man's World,James Brown,0.23,1
953,3240,I Just Want to Make Love to You,Etta James,0.211,1
953,158123,When the Girl in Your Arms Is the Girl in Your Heart,Cliff Richard,0.141,1
953,2802,A Song For You,Donny Hathaway,0.11,1
955,88627,Society,Eddie Vedder,0.138,1
955,138068,Naked As We Came,Iron & Wine,0.109,1
955,9810,Collide,Howie Day,0.092,1
955,3169,Tears in Heaven,Eric Clapton,0.069,1
955,15618,Wonderwall,Ryan Adams,0.066,1
955,1545,Crawlin' Kingsnake,Buddy Guy,0.043,1
991,2649,Darn That Dream,Dexter Gordon,0.185,1
991,34128,In The Wee Small Hours Of The Morning,Oscar Peterson,0.136,1
991,1914,Moon Love,Chet Baker,0.062,1
1031,34386,Lover Man,Sarah Vaughan,0.325,1
1031,63271,Manhattan,Blossom Dearie,0.236,1
1031,159530,Dance me love,Silje Nergaard,0.233,1
1031,115002,The Summer Wind,Madeleine Peyroux,0.192,1
1071,165732,September Second,Michel Petrucciani,0.002,1
1071,136262,I Guess I'll Hang My Tears Out to Dry,Cannonball Adderley,0.002,1
1071,33175,I Fall In Love Too Easily,Jacky Terrasson,0.002,1
1102,181,Let's Stay Together,Al Green,0.449,1
1102,953,Stand By Me,Ben E. King,0.368,1
1102,6227,When A Man Loves A Woman,Percy Sledge,0.308,1
1102,7763,My Girl,The Temptations,0.268,1
1102,6708,Georgia On My Mind,Ray Charles,0.202,1
1102,7059,Wonderful World,Sam Cooke,0.173,1
1102,4095,It's a Man's Man's Man's World,James Brown,0.154,1
1102,2802,A Song For You,Donny Hathaway,0.131,1
1102,3240,I Just Want to Make Love to You,Etta James,0.126,1
1102,76628,Lovin' You,Minnie Riperton,0.122,1
1102,5914,I Put a Spell on You,Nina Simone,0.118,1
1102,3169,Tears in Heaven,Eric Clapton,0.005,1
1125,12452,God Bless The Child,Billie Holiday,0.975,1
1125,114993,Between The Bars,Madeleine Peyroux,0.242,1
1125,1608,Minnie the Moocher,Cab Calloway,0.115,1
1125,6708,Georgia On My Mind,Ray Charles,0.007,1
1125,95748,Piece by Piece,Katie Melua,0.003,1
1170,536,Call Me,Aretha Franklin,0.525,1
1170,1102,Ain't No Sunshine,Bill Withers,0.519,1
1170,181,Let's Stay Together,Al Green,0.438,1
1170,76628,Lovin' You,Minnie Riperton,0.33,1
1258,108398,Basket Case,Green Day,0.237,1
1258,162160,Ocean Avenue,Yellowcard,0.229,1
1258,107657,Welcome to the Black Parade,My Chemical Romance,0.201,1
1258,107663,Teenagers,My Chemical Romance,0.183,1
1258,10981,Prayer of the Refugee,Rise Against,0.169,1
1258,167761,Stella,All Time Low,0.077,1
1258,93990,The Ballad of Chasey Lain,Bloodhound Gang,0.071,1
1258,4999,Numb,Linkin Park,0.006,1
1258,3413,Best of You,Foo Fighters,0.005,1
1258,51185,Scar Tissue,Red Hot Chili Peppers,0.005,1
1258,5942,Smells Like Teen Spirit,Nirvana,0.005,1
1258,14293,Last Resort,Papa Roach,0.004,1
1258,9055,Lonely Day,System of a Down,0.003,1
1258,10908,Iris,Goo Goo Dolls,0.003,1
1258,24715,Killing in the Name,Rage Against the Machine,0.003,1
1258,15452,Hey There Delilah,Plain White T's,0.002,1
1258,172055,The Taste of Ink,The Used,0.002,1
1258,12514,Tears Don't Fall,Bullet for My Valentine,0.002,1
1258,167099,Before I Forget,Slipknot,0.002,1
1260,52179,Boys Don't Cry,The Cure,0.219,1
1260,7728,Shout,Tears for Fears,0.194,1
1260,6431,Don't Get Me Wrong,The Pretenders,0.184,1
1260,1480,Slave to Love,Bryan Ferry,0.156,1
1260,53,The Winner Takes It All,ABBA,0.129,1
1260,74276,The One I Love,R.E.M.,0.074,1
1260,3909,Lust For Life,Iggy Pop,0.006,1
1260,92579,Common People,Pulp,0.005,1
1260,6929,Paint It Black,The Rolling Stones,0.004,1
1272,12990,The Thrill Is Gone,B.B. King,0.124,1
1272,4366,You Can Leave Your Hat On,Joe Cocker,0.107,1
1272,1548,Mustang Sally,Buddy Guy,0.082,1
1272,172009,After Midnight,J.J. Cale,0.046,1
1272,1608,Minnie the Moocher,Cab Calloway,0.01,1
1272,554,Think,Aretha Franklin,0.006,1
1272,2911,Hotel California,Eagles,0.002,1
1272,66,Back in Black,AC/DC,0.002,1
1283,92579,Common People,Pulp,0.201,1
1283,7966,Sing,Travis,0.12,1
1283,9156,Somewhere Only We Know,Keane,0.102,1
1283,167752,Dakota,Stereophonics,0.098,1
1283,14351,Everyday I Love You Less and Less,Kaiser Chiefs,0.088,1
1283,4542,Love Will Tear Us Apart,Joy Division,0.002,1
1287,8150,Bitter Sweet Symphony,The Verve,0.457,1
1287,23189,Seven Nation Army,The White Stripes,0.387,1
1287,92579,Common People,Pulp,0.307,1
1287,4695,Somebody Told Me,The Killers,0.293,1
1287,6591,Losing My Religion,R.E.M.,0.277,1
1287,6627,Karma Police,Radiohead,0.274,1
1287,9156,Somewhere Only We Know,Keane,0.255,1
1287,7966,Sing,Travis,0.246,1
1287,10643,Starlight,Muse,0.24,1
1287,176516,Paradise,Coldplay,0.229,1
1287,6741,Otherside,Red Hot Chili Peppers,0.223,1
1287,2133,Yellow,Coldplay,0.222,1
1287,167752,Dakota,Stereophonics,0.196,1
1287,7387,1979,The Smashing Pumpkins,0.186,1
1287,53310,Bullet With Butterfly Wings,The Smashing Pumpkins,0.144,1
1287,168835,Ready to Start,Arcade Fire,0.13,1
1287,186658,Cannonball,The Breeders,0.109,1
1287,5942,Smells Like Teen Spirit,Nirvana,0.017,1
1287,92824,No One Knows,Queens of the Stone Age,0.009,1
1287,4542,Love Will Tear Us Apart,Joy Division,0.008,1
1287,6929,Paint It Black,The Rolling Stones,0.007,1
1287,162123,Heads Will Roll,Yeah Yeah Yeahs,0.006,1
1287,12777,Gimme Shelter,The Rolling Stones,0.006,1
1287,900058,Uptown Funk,Mark Ronson,0.004,1
1287,3909,Lust For Life,Iggy Pop,0.004,1
1287,4441,Imagine,John Lennon,0.004,1
1287,184091,Diane Young,Vampire Weekend,0.004,1
1308,5791,Heart of Gold,Neil Young,0.247,1
1308,4441,Imagine,John Lennon,0.24,1
1308,7282,The Sound of Silence,Simon & Garfunkel,0.234,1
1308,5797,Old Man,Neil Young,0.225,1
1308,6929,Paint It Black,The Rolling Stones,0.18,1
1308,4263,Somebody to Love,Jefferson Airplane,0.176,1
1308,8134,Sunday Morning,The Velvet Underground,0.172,1
1308,3169,Tears in Heaven,Eric Clapton,0.171,1
1308,4964,Suzanne,Leonard Cohen,0.166,1
1308,458,The House of the Rising Sun,The Animals,0.146,1
1308,3160,Layla,Eric Clapton,0.138,1
1308,186649,Can't Help Falling in Love,Elvis Presley,0.107,1
1308,4449,Working Class Hero,John Lennon,0.101,1
1308,6300,Comfortably Numb,Pink Floyd,0.006,1
1308,6591,Losing My Religion,R.E.M.,0.004,1
1308,3909,Lust For Life,Iggy Pop,0.004,1
1320,5791,Heart of Gold,Neil Young,0.246,1
1320,7282,The Sound of Silence,Simon & Garfunkel,0.216,1
1320,12777,Gimme Shelter,The Rolling Stones,0.162,1
1320,4964,Suzanne,Leonard Cohen,0.15,1
1320,4263,Somebody to Love,Jefferson Airplane,0.122,1
1320,458,The House of the Rising Sun,The Animals,0.118,1
1320,3160,Layla,Eric Clapton,0.103,1
1320,89271,Wonderful Tonight,Eric Clapton,0.094,1
1320,186649,Can't Help Falling in Love,Elvis Presley,0.083,1
1320,6300,Comfortably Numb,Pink Floyd,0.004,1
1321,7282,The Sound of Silence,Simon & Garfunkel,0.111,1
1321,12777,Gimme Shelter,The Rolling Stones,0.091,1
1321,4964,Suzanne,Leonard Cohen,0.083,1
1321,8134,Sunday Morning,The Velvet Underground,0.071,1
1321,4263,Somebody to Love,Jefferson Airplane,0.066,1
1321,458,The House of the Rising Sun,The Animals,0.056,1
1321,3169,Tears in Heaven,Eric Clapton,0.05,1
1321,4449,Working Class Hero,John Lennon,0.049,1
1321,3160,Layla,Eric Clapton,0.047,1
1321,186649,Can't Help Falling in Love,Elvis Presley,0.033,1
1324,8103,Beside You,Van Morrison,0.061,1
1324,3169,Tears in Heaven,Eric Clapton,0.051,1
1327,5791,Heart of Gold,Neil Young,0.251,1
1327,7282,The Sound of Silence,Simon & Garfunkel,0.207,1
1327,7273,Bridge over Troubled Water,Simon & Garfunkel,0.206,1
1327,4441,Imagine,John Lennon,0.167,1
1327,4263,Somebody to Love,Jefferson Airplane,0.145,1
1327,3160,Layla,Eric Clapton,0.138,1
1327,458,The House of the Rising Sun,The Animals,0.087,1
1329,5797,Old Man,Neil Young,0.229,1
1347,1352,Is This Love,Bob Marley,1,1
1347,4892,Stairway to Heaven,Led Zeppelin,0.002,1
1347,6929,Paint It Black,The Rolling Stones,0.002,1
1347,4893,Whole Lotta Love,Led Zeppelin,0.002,1
1347,6906,Angie,The Rolling Stones,0.002,1
1347,24715,Killing in the Name,Rage Against the Machine,0.002,1
1347,5241,Bongo Bong,Manu Chao,0.002,1
1352,1347,Could You Be Loved,Bob Marley,1,1
1352,5241,Bongo Bong,Manu Chao,0.059,1
1352,82063,You're Gonna Leave,Stephen Marley,0.055,1
1352,80271,Guess Who's Coming To Dinner,Black Uhuru,0.051,1
1352,81304,Longing For,Jah Cure,0.036,1
1352,4892,Stairway to Heaven,Led Zeppelin,0.003,1
1352,6906,Angie,The Rolling Stones,0.002,1
1352,66,Back in Black,AC/DC,0.002,1
1352,24715,Killing in the Name,Rage Against the Machine,0.002,1
1352,4893,Whole Lotta Love,Led Zeppelin,0.002,1
1352,5242,Clandestino,Manu Chao,0.002,1
1352,22017,Surfin',Ernest Ranglin,0.001,1
1353,5241,Bongo Bong,Manu Chao,0.09,1
1353,24568,Minha Galera,Manu Chao,0.069,1
1355,5241,Bongo Bong,Manu Chao,0.072,1
1355,4892,Stairway to Heaven,Led Zeppelin,0.004,1
1355,5104,What a Wonderful World,Louis Armstrong,0.003,1
1355,6906,Angie,The Rolling Stones,0.003,1
1355,6929,Paint It Black,The Rolling Stones,0.002,1
1358,1347,Could You Be Loved,Bob Marley,1,1
1358,5241,Bongo Bong,Manu Chao,0.083,1
1358,80838,Here I Come,Dennis Brown,0.078,1
1358,81304,Longing For,Jah Cure,0.067,1
1358,24568,Minha Galera,Manu Chao,0.051,1
1358,13772,Up In My Room,Patrice,0.048,1
1358,4892,Stairway to Heaven,Led Zeppelin,0.003,1
1358,6929,Paint It Black,The Rolling Stones,0.003,1
1358,4886,Immigrant Song,Led Zeppelin,0.002,1
1358,24715,Killing in the Name,Rage Against the Machine,0.002,1
1358,66,Back in Black,AC/DC,0.002,1
1362,80271,Guess Who's Coming To Dinner,Black Uhuru,0.076,1
1362,4893,Whole Lotta Love,Led Zeppelin,0.002,1
1362,4892,Stairway to Heaven,Led Zeppelin,0.002,1
1428,12000,Holding Out for a Hero,Bonnie Tyler,0.951,1
1428,7660,Eye of the Tiger,Survivor,0.552,1
1428,731,Eternal Flame,The Bangles,0.537,1
1428,53,The Winner Takes It All,ABBA,0.394,1
1428,11969,Don't Dream It's Over,Paul Young,0.217,1
1428,401,Left Outside Alone,Anastacia,0.107,1
1445,7789,Can We Talk,Tevin Campbell,0.457,1
1445,2624,Survivor,Destiny's Child,0.164,1
1445,189981,All of Me,John Legend,0.141,1
1445,602,Foolish,Ashanti,0.119,1
1445,10496,Last Night,Az Yet,0.106,1
1445,98823,With You,Chris Brown,0.104,1
1445,126233,Bust Your Windows,Jazmine Sullivan,0.085,1
1447,31606,Convalescent,Brad Mehldau,0.897,1
1447,20431,Here's That Rainy Day,Gonzalo Rubalcaba,0.041,1
1447,183806,Enter Here,Jack DeJohnette,0.035,1
1456,605,Rain On Me,Ashanti,0.26,1
1456,4078,Thank You,Jamelia,0.119,1
1480,7728,Shout,Tears for Fears,0.243,1
1480,1971,Wicked Game,Chris Isaak,0.235,1
1480,6431,Don't Get Me Wrong,The Pretenders,0.229,1
1480,6496,Purple Rain,Prince,0.227,1
1480,2453,Let's Dance,David Bowie,0.201,1
1480,1260,Atomic,Blondie,0.176,1
1480,1957,Blue Hotel,Chris Isaak,0.122,1
1480,4366,You Can Leave Your Hat On,Joe Cocker,0.007,1
1480,2789,Hot Stuff,Donna Summer,0.004,1
1480,3160,Layla,Eric Clapton,0.003,1
1494,900066,The Heart Wants What It Wants,Selena Gomez,0.303,1
1494,15208,Hurt,Christina Aguilera,0.262,1
1494,185268,Skyscraper,Demi Lovato,0.176,1
1494,61223,Bleeding Love,Leona Lewis,0.171,1
1494,9068,Stickwitu,The Pussycat Dolls,0.149,1
1494,130663,Sober,P!nk,0.13,1
1494,177002,Radio,Lana Del Rey,0.13,1
1494,401,Left Outside Alone,Anastacia,0.069,1
1494,190204,All About That Bass,Meghan Trainor,0.007,1
1494,4579,Cry Me a River,Justin Timberlake,0.007,1
1494,900137,Chains,Nick Jonas,0.006,1
1494,190185,Shower,Becky G,0.005,1
1494,190142,Ghost,Ella Henderson,0.005,1
1494,2624,Survivor,Destiny's Child,0.004,1
1494,1000002,Ghost Town,Adam Lambert,0.004,1
1494,181347,Equalize,Pitty,0.002,1
1494,5460,Beat It,Michael Jackson,0.002,1
1505,130663,Sober,P!nk,0.042,1
1505,9068,Stickwitu,The Pussycat Dolls,0.04,1
1505,99492,Shake It Off,Mariah Carey,0.003,1
1505,177002,Radio,Lana Del Rey,0.002,1
1545,7567,The Sky Is Crying,Stevie Ray Vaughan,0.059,1
1548,12990,The Thrill Is Gone,B.B. King,0.873,1
1548,172009,After Midnight,J.J. Cale,0.28,1
1558,5241,Bongo Bong,Manu Chao,0.08,1
1558,24568,Minha Galera,Manu Chao,0.045,1
1558,1102,Ain't No Sunshine,Bill Withers,0.003,1
1558,900058,Uptown Funk,Mark Ronson,0.001,1
1558,181,Let's Stay Together,Al Green,0.001,1
1558,5104,What a Wonderful World,Louis Armstrong,0.001,1
1558,186521,Catgroove,Parov Stelar,0.001,1
1560,4964,Suzanne,Leonard Cohen,0.001,1
1560,1102,Ain't No Sunshine,Bill Withers,0.001,1
1560,181,Let's Stay Together,Al Green,0.001,1
1564,1102,Ain't No Sunshine,Bill Withers,0.001,1
1565,1564,Murmullo,Buena Vista Social Club,0.987,1
1565,1102,Ain't No Sunshine,Bill Withers,0.001,1
1565,181,Let's Stay Together,Al Green,0.001,1
1608,3664,In the Mood,Glenn Miller,0.762,1
1608,32818,Cheek To Cheek,Ella Fitzgerald,0.453,1
1608,5002,On the Sunny Side of the Street,Lionel Hampton,0.293,1
1695,4054,Ne me quitte pas,Jacques Brel,0.104,1
1695,5920,Ne Me Quitte Pas,Nina Simone,0.057,1
1695,5966,Don't Know Why,Norah Jones,0.006,1
1695,171713,Someone Like You,Adele,0.004,1
1695,5964,Come Away with Me,Norah Jones,0.004,1
1695,88221,The Greatest,Cat Power,0.003,1
1695,2700,White Flag,Dido,0.002,1
1722,7505,What The World Needs Now Is Love,Stacey Kent,0.084,1
1722,154421,In The Wee Small Hours Of The Morning,Johnny Hartman,0.044,1
1722,176384,Come Sunday,Roberta Gambarini,0.003,1
1722,153771,In Love In Vain,Chris Connor,0.002,1
1722,33517,When Did You Leave Heaven,Lisa Ekdahl,0.002,1
1732,905,How Deep Is Your Love,Bee Gees,0.121,1
1732,2789,Hot Stuff,Donna Summer,0.096,1
1732,60488,Time in a Bottle,Jim Croce,0.064,1
1732,7273,Bridge over Troubled Water,Simon & Garfunkel,0.001,1
1755,1759,Oh Very Young,Cat Stevens,1,1
1755,7273,Bridge over Troubled Water,Simon & Garfunkel,0.126,1
1755,1308,Blowin' in the Wind,Bob Dylan,0.112,1
1755,60488,Time in a Bottle,Jim Croce,0.111,1
1755,4964,Suzanne,Leonard Cohen,0.108,1
1755,5791,Heart of Gold,Neil Young,0.1,1
1755,4441,Imagine,John Lennon,0.072,1
1755,5623,Nights in White Satin,The Moody Blues,0.003,1
1755,6906,Angie,The Rolling Stones,0.003,1
1755,6929,Paint It Black,The Rolling Stones,0.002,1
1755,2911,Hotel California,Eagles,0.002,1
1755,6591,Losing My Religion,R.E.M.,0.002,1
1759,5797,Old Man,Neil Young,0.088,1
1759,4441,Imagine,John Lennon,0.08,1
1759,6906,Angie,The Rolling Stones,0.064,1
1759,4965,Take This Longing,Leonard Cohen,0.046,1
1759,132806,California Dreamin',The Mamas & the Papas,0.036,1
1762,60488,Time in a Bottle,Jim Croce,0.095,1
1762,7273,Bridge over Troubled Water,Simon & Garfunkel,0.082,1
1762,4964,Suzanne,Leonard Cohen,0.068,1
1762,55467,Famous Blue Raincoat,Leonard Cohen,0.063,1
1762,5791,Heart of Gold,Neil Young,0.061,1
1762,4441,Imagine,John Lennon,0.042,1
1762,2911,Hotel California,Eagles,0.001,1
1762,6906,Angie,The Rolling Stones,0.001,1
1845,1914,Moon Love,Chet Baker,0.03,1
1845,12452,God Bless The Child,Billie Holiday,0.002,1
1905,161826,Strange Fruit,Billie Holiday,0.09,1
1905,1125,Gloomy Sunday,Billie Holiday,0.088,1
1905,5914,I Put a Spell on You,Nina Simone,0.079,1
1905,7505,What The World Needs Now Is Love,Stacey Kent,0.062,1
1905,40208,I Miss You So,Diana Krall,0.059,1
1905,3457,Strangers in the Night,Frank Sinatra,0.003,1
1906,1921,Time After Time,Chet Baker,1,1
1906,114993,Between The Bars,Madeleine Peyroux,0.062,1
1906,5762,Unforgettable,Nat King Cole,0.047,1
1906,63262,Tea for Two,Blossom Dearie,0.039,1
1906,5012,Night And Day,Lisa Ekdahl,0.001,1
1907,40238,Love Letters,Diana Krall,0.034,1
1907,115002,The Summer Wind,Madeleine Peyroux,0.029,1
1907,34386,Lover Man,Sarah Vaughan,0.028,1
1907,8202,Infant Eyes,Wayne Shorter,0.018,1
1909,1910,I've Never Been in Love Before,Chet Baker,0.973,1
1910,1909,It's Always You,Chet Baker,0.993,1
1910,3455,I've Got You Under My Skin,Frank Sinatra,0.04,1
1910,40245,The Look Of Love,Diana Krall,0.037,1
1910,5762,Unforgettable,Nat King Cole,0.03,1
1910,11089,The Girl From Ipanema,Stan Getz,0.001,1
1910,154421,In The Wee Small Hours Of The Morning,Johnny Hartman,0.001,1
1914,1907,I'm Glad There Is You,Chet Baker,1,1
1914,183074,I Should Care,Hank Mobley,0.07,1
1914,3201,Misty,Erroll Garner,0.057,1
1914,40236,Why Should I Care,Diana Krall,0.047,1
1914,153968,Don't Love Me,Coleman Hawkins,0.043,1
1914,114998,I'll Look Around,Madeleine Peyroux,0.043,1
1918,1920,This Is Always,Chet Baker,1,1
1918,63262,Tea for Two,Blossom Dearie,0.052,1
1918,154421,In The Wee Small Hours Of The Morning,Johnny Hartman,0.042,1
1918,115002,The Summer Wind,Madeleine Peyroux,0.04,1
1918,8202,Infant Eyes,Wayne Shorter,0.032,1
1918,40572,What a wonderful world,Stacey Kent,0.026,1
1918,33526,I'm A Fool To Want You,Lisa Ekdahl,0.001,1
1918,3201,Misty,Erroll Garner,0.001,1
1918,78971,Don't Ever Leave Me,Keith Jarrett,0.001,1
1920,1918,Someone to Watch Over Me,Chet Baker,0.983,1
1920,7514,Thanks For The Memory,Stan Getz,0.039,1
1920,115002,The Summer Wind,Madeleine Peyroux,0.036,1
1920,8202,Infant Eyes,Wayne Shorter,0.035,1
1920,156806,The Very Thought Of You,Frank Sinatra,0.024,1
1921,5914,I Put a Spell on You,Nina Simone,0.051,1
1921,114992,You're Gonna Make Me Lonesome When You Go,Madeleine Peyroux,0.046,1
1921,161481,Some Lessons,Melody Gardot,0.037,1
1921,34386,Lover Man,Sarah Vaughan,0.026,1
1921,8202,Infant Eyes,Wayne Shorter,0.022,1
1921,3457,Strangers in the Night,Frank Sinatra,0.001,1
1957,1971,Wicked Game,Chris Isaak,0.799,1
1957,1480,Slave to Love,Bryan Ferry,0.178,1
1957,7728,Shout,Tears for Fears,0.178,1
1957,6431,Don't Get Me Wrong,The Pretenders,0.139,1
1957,731,Eternal Flame,The Bangles,0.116,1
1957,11969,Don't Dream It's Over,Paul Young,0.092,1
1957,5623,Nights in White Satin,The Moody Blues,0.004,1
1957,2911,Hotel California,Eagles,0.003,1
1958,55467,Famous Blue Raincoat,Leonard Cohen,0.003,1
1971,1957,Blue Hotel,Chris Isaak,1,1
1971,1480,Slave to Love,Bryan Ferry,0.315,1
1971,7728,Shout,Tears for Fears,0.251,1
1971,89271,Wonderful Tonight,Eric Clapton,0.25,1
1971,731,Eternal Flame,The Bangles,0.234,1
1971,6431,Don't Get Me Wrong,The Pretenders,0.165,1
1971,2911,Hotel California,Eagles,0.009,1
1971,3169,Tears in Heaven,Eric Clapton,0.008,1
1971,5623,Nights in White Satin,The Moody Blues,0.007,1
1971,3052,Love Me Tender,Elvis Presley,0.004,1
1971,458,The House of the Rising Sun,The Animals,0.004,1
1971,1428,Total Eclipse of the Heart,Bonnie Tyler,0.004,1
1971,458,The House of the Rising Sun,The Animals,0.004,1
1971,6496,Purple Rain,Prince,0.004,1
1971,186649,Can't Help Falling in Love,Elvis Presley,0.003,1
1997,2623,Soldier,Destiny's Child,0.245,1
1997,4579,Cry Me a River,Justin Timberlake,0.178,1
1997,900137,Chains,Nick Jonas,0.133,1
1997,130663,Sober,P!nk,0.117,1
1997,900178,Elastic Heart,Sia,0.092,1
1997,900195,Worth It,Fifth Harmony,0.091,1
1997,176482,Video Games,Lana Del Rey,0.09,1
1997,8087,Caught Up,Usher,0.085,1
1997,179018,Don't Wake Me Up,Chris Brown,0.066,1
1997,8086,Burn,Usher,0.065,1
1997,176996,Off to the Races,Lana Del Rey,0.003,1
1997,181347,Equalize,Pitty,0.003,1
1997,168850,Dog Days Are Over,Florence + the Machine,0.003,1
1997,662,My Happy Ending,Avril Lavigne,0.003,1
1997,4078,Thank You,Jamelia,0.003,1
1997,190142,Ghost,Ella Henderson,0.003,1
2000,2624,Survivor,Destiny's Child,0.223,1
2000,130663,Sober,P!nk,0.212,1
2000,117705,So What,P!nk,0.211,1
2000,4579,Cry Me a River,Justin Timberlake,0.159,1
2000,401,Left Outside Alone,Anastacia,0.109,1
2000,190204,All About That Bass,Meghan Trainor,0.008,1
2000,190163,Stay with Me,Sam Smith,0.006,1
2000,190142,Ghost,Ella Henderson,0.006,1
2000,186454,Summertime Sadness,Lana Del Rey,0.006,1
2000,900137,Chains,Nick Jonas,0.005,1
2000,168850,Dog Days Are Over,Florence + the Machine,0.004,1
2000,190091,Only Love Can Hurt Like This,Paloma Faith,0.004,1
2000,5460,Beat It,Michael Jackson,0.003,1
2000,181347,Equalize,Pitty,0.003,1
2100,2294,Plainsong,The Cure,0.001,1
2105,2294,Plainsong,The Cure,0.069,1
